product_guid,title,price_mean,price_std,price_confidence,core_material_score,core_material_conf,availability_score,availability_conf,warranty_mean,warranty_std,warranty_conf,reviewer_opinion_score,reviewer_opinion_conf,board_weight_mean,board_weight_std,board_weight_conf,carving_score,carving_conf,powder_mean,powder_std,powder_conf,edge_hold_score,edge_hold_conf,chatter_score,chatter_conf,positive_aspect_score,positive_aspect_conf,negative_aspect_score,negative_aspect_conf,return_policy_score,return_policy_conf,jibbing_score,jibbing_conf,overall_rating_mean,overall_rating_std,overall_rating_conf,speed_score,speed_conf,jumps_score,jumps_conf,pipe_score,pipe_conf,flex_rating_mean,flex_rating_std,flex_rating_conf,sidecut_radius_mean,sidecut_radius_std,sidecut_radius_conf,sidecut_radius_159_mean,sidecut_radius_159_std,sidecut_radius_159_conf,effective_edge_mean,effective_edge_std,effective_edge_conf,waist_width_mean,waist_width_std,waist_width_conf,setback_mean,setback_std,setback_conf,taper_mean,taper_std,taper_conf,stance_width_mean,stance_width_std,stance_width_conf,contact_length_mean,contact_length_std,contact_length_conf,tip_tail_width_mean,tip_tail_width_std,tip_tail_width_conf,tip_tail_width_159_mean,tip_tail_width_159_std,tip_tail_width_159_conf,recommended_weight_mean,recommended_weight_std,recommended_weight_conf,recommended_weight_159_mean,recommended_weight_159_std,recommended_weight_159_conf,turn_initiation_mean,turn_initiation_std,turn_initiation_conf,camber_profile_score,camber_profile_conf,terrain_suitability_mean,terrain_suitability_std,terrain_suitability_conf,on_snow_feel_score,on_snow_feel_conf,board_category_score,board_category_conf,comparable_board,camber_profile,base_material,terrain_suitability,topsheet,board_designer,manufacturing_location,board_category,shape,laminate,model_year,sustainability_certification,construction_material_innovation,sidewall_material,edge_technology,sidecut_type,binding_compatibility,predecessor_model_name,rider_level,brand,gender,mounting_pattern,product_type
tBtg11GZkI,Mervin_Manufacturing Riders_Choice,879.99,115,0.99,0.95,0.9,0.9,0.9,2.13,0.85,0.2,0.75,0.8,3080,260,0.99,0.5,0.01,8,1.2,0.7,0.8,0.7,0.6,0.6,0.5,0.01,0.6,0.8,0.5,0.01,0.5,0.01,88,5,0.99,0.5,0.01,0.5,0.01,0.5,0.01,6,0.45,0.96,8,0.9,0.7,8,3.11,0.2,119,47,0.2,26,10,0.2,0,7,1.0,5,2,0.2,57,5,0.8,119,3,1.0,30,1,1.0,30,12,0.2,80,9,0.6,80,32,0.2,2,0.69,0.8,0.5,0.01,9,3.59,0.2,0.25,0.7,0.5,0.01,Never_Summer_Proto_Synthesis_Burton_Custom_Flying_V,,Sintered_Knife_Cut_Base,,Eco_Sublimated_Bio_Beans_Topsheet,Mathieu_Crepel_Blake_Paul_Max_Gus_Warbington,Sequim_Washington_USA,,Asym_Twin,Tri_Ax_Bi_Ax_plus_Carbon_Power_Bands,2026,Zero_hazardous_waste_manufacturing,Carbon_Power_Bands_pop_response_lifespan,UHMW_Ultra_High_Molecular_Weight_Polyethylene,Magne_Traction_7_serrations,,Union_Force_Burton_Cartel_medium_flex,,Intermediate_to_Advanced,GNU,Mens,2x4_Inserts,Snowboard
tGr1O7bwpu,Burton_Snowboards Family_Tree_High_Fidelity,1099.99,115,1.0,0.8,0.7,0.9,0.9,3.0,0.49,0.8,0.5,0.6,2450,724,0.6,0.85,0.8,8,0.98,0.8,0.5,0.7,0.5,0.01,0.7,0.7,0.5,0.8,0.5,0.01,0.2,0.8,84,34,0.2,0.8,0.7,0.8,0.6,0.7,0.8,8,0.45,0.96,8,0.38,1.0,8,3.11,0.2,112,2,1.0,25,0,1.0,25,7,1.0,7,2,1.0,56,6,0.7,113,45,0.2,29,1,1.0,30,12,0.2,80,3,1.0,80,32,0.2,4,0.84,0.7,0.5,0.01,9,3.59,0.2,0.8,0.8,0.5,0.01,Amplid_Souly_Grail_K2_Alchemist_YES_PYL_Uninc_Weston_Backwoods_United_Shapes_Cadet_Burton_Gril_Master_Jones_Flagship_Pro,,Sintered_WFO,,Bird_themed_vulture_graphic,Ben_Ferguson_and_Kimmy_Fasani,Austria_Keil_factory,,Tapered_Directional_Freeride,45_degree_Carbon_Highlights,2026,B_Corporation,,,,,All_major_brands_EST_optimized,,Intermediate_Advanced,Burton,Unisex,The_Channel,Snowboard
tyCoQ9A7Bi,Salomon_SAS_Amer_Sports HPS_Sickstick_Hillside_Project_Series,664.99,115,1.0,0.75,0.7,1.0,1.0,2.13,0.85,0.2,0.65,0.7,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.8,0.8,0.8,0.7,0.5,0.01,0.5,0.01,1.0,0.9,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,6,0.79,0.84,8,3.03,0.2,8,3.11,0.2,114,2,1.0,26,0,1.0,0,7,1.0,1,4,0.74,55,22,0.2,113,45,0.2,29,1,1.0,30,1,0.8,68,3,0.99,78,5,0.8,2,0.84,0.7,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Ride_Warpig_excellent_value_alternative,,Sintered_EG_Gallium_Electra_Fine_Stone,,Clean_natural_wood_bamboo_visible_good_looking,Wolle_Nyvelt,Amer_Sports_factories_Taiwan_China,,Tapered_Twin,BA_MD_Glass_biaxial_medium_density,2025_Season_2024_2025,30pct_bio_based_resin,Reduces_fiberglass_resin_40pct,ABC_Wrapper_bamboo_cork,All_Mountain_Edge_Bevel,Quadralizer_Sidecut,,,Intermediate_to_Advanced_Expert,Salomon,Unisex,2x4_inserts,Snowboard
u89bIG1J6F, Flagship,1299.99,115,1.0,0.85,0.8,0.55,0.7,2.0,0.49,0.8,0.65,0.7,2900,260,0.98,0.5,0.01,8,0.98,0.8,0.65,0.8,0.5,0.01,0.8,0.8,0.6,0.8,0.5,0.01,0.2,0.8,84,34,0.2,0.9,0.71,0.7,0.8,0.7,0.8,8,0.45,0.96,8,0.38,1.0,9,0.35,1.0,114,2,1.0,25,0,1.0,20,7,1.0,12,2,0.99,56,2,1.0,113,45,0.2,28,1,1.0,30,12,0.2,66,3,1.0,75,5,0.8,3,0.69,0.8,0.5,0.01,9,3.59,0.2,0.7,0.8,0.5,0.01,Amplid_Souly_Grail_K2_Alchemist_YES_PYL_Weston_Cardiff_United,,Sintered_9900,,Ash_Wood_Veneer_lightweight_damp,,SWS_factory_Dubai_UAE,,Tapered_Directional,Triax_Fiberglass_triple_layer_multi_axis,2027,Fair_Trade_Certified_industry_first,BComp_Carbon_Flax_Stringer_Bio_Resin,Recycled_ABS_round_finish,Traction_Tech_3_0_three_contact_points,,,,Intermediate_Advanced,Jones_Snowboards,Mens,2x4_Inserts,Freeride_snowboard
uQdTbVcuYt, Indoor_Survival,1099.99,115,0.97,0.7,0.79,0.5,0.8,2.0,0.49,0.8,0.6,0.7,2450,724,0.6,0.85,0.92,4,1.2,0.7,0.7,0.8,0.7,0.8,0.75,0.8,0.5,0.8,0.5,0.01,0.7,0.8,80,7,0.89,0.7,0.8,0.9,0.8,0.8,0.8,4,0.45,0.97,8,0.9,0.7,8,3.11,0.2,121,4,0.71,26,1,0.71,0,7,0.99,5,2,0.2,56,6,0.71,113,45,0.2,29,2,0.71,30,12,0.2,72,8,0.71,76,7,0.71,2,0.84,0.7,0.5,0.01,9,3.59,0.2,0.8,0.8,0.5,0.01,Bataleon_ET_CAPiTA_DOA_Mercury_Jones_MT_YES_NSB_etc,,Quantum_Drive_sintered_UHMW,,PLT_Technology_lacquer_free,Chris_Grenier,Austria_MotherShip_Feistritz,,True_Twin,HolySheet_Triax_top_Biax_bottom,2027,100pct_clean_energy_hydro_solar,Full_length_Titanal_Centerline_Booster,Full_ABS1000_sidewalls,Reverse_sidecut_arc_midsection_pressure_edge_control,New_Age_Radial_Death_Grip,Standard_2x4_all_major_brands,,Intermediate_to_Advanced,CAPiTA,Mens,2x4_Stainless_Steel_Inserts,Snowboard
uZ3Xf52G0y,Core_SrL_C3_Worldwide Spring_Break_Slush_Slashers_2.0,799.99,115,0.96,0.6,0.7,1.0,1.0,2.0,0.49,0.8,0.5,0.01,2350,724,0.6,0.8,0.7,6,1.39,0.6,0.6,0.8,0.75,0.7,0.85,0.8,0.3,0.8,0.5,0.01,0.5,0.01,84,34,0.2,0.3,0.8,0.5,0.01,0.5,0.01,4,0.45,1.0,8,0.38,1.0,8,3.11,0.2,129,2,1.0,27,0,1.0,8,3,0.2,4,4,0.8,58,5,0.8,113,45,0.2,32,1,1.0,30,12,0.2,93,6,0.82,80,32,0.2,2,0.84,0.7,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Gentemstick_Mantaray_Yes_Hybrid_Jones_Hovercraft_Lib_Tech_Orca_etc,,SuperDrive_sintruded,,PLT_Topsheet_Technology,Corey_Smith,MotherShip_Feistritz_Austria,,Directional,Special_Blend_Fiberglass_Magic_Bean_Resin,2027,Certified_B_Corp_score_98.9,Ultralight_alloy_cruiser_style_skid_plate,,Inlaid_Alloy_Skid_Plate,Radial_single_radius,,,,CAPiTA,Mens,Stainless_Steel_4x2_Inserts,Snowboard
uatICKHOOX, Sleepwalker,559.99,115,1.0,0.7,0.8,0.4,0.7,2.13,0.85,0.2,0.8,0.8,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.65,0.6,0.8,0.7,0.8,0.8,0.4,0.53,1.0,0.9,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,3,0.45,0.99,8,0.38,0.99,8,0.35,0.99,120,2,0.99,25,0,0.99,0,7,0.95,5,2,0.2,56,2,0.99,113,45,0.2,30,1,0.99,30,1,0.99,70,3,0.99,78,5,0.8,3,1.26,0.2,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,CAPiTA_DOA_poppy_predictable_safest_park_rec,,sintered_bm,,Mad_scientists_electrifying_mishap,Tommy_Gesme,Austria_Bulgaria_France_Finland_Canada_US,,True_Twin,BA_MD_Biaxial_Medium_Density_fiberglass,2026,FSC_certified_wood_plus_30pct_bio_resin,Popster_milled_core_for_natural_flex_and_pop,ABS_Sidewalls_with_Royal_Rubber_Pads,Freestyle_Edge_Bevel,EQ_Rad_Sidecut,,,Beginner_Intermediate,Salomon,Mens,2x4_inserts,Snowboard
ucB8HlcFGp,Salomon_SAS_Annecy_France Pulse,599.99,136,0.93,0.55,0.8,1.0,0.99,2.13,0.85,0.2,0.8,0.8,2350,362,0.9,0.5,0.01,6,2.42,0.2,0.55,0.51,0.2,0.8,0.5,0.01,0.1,0.48,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,2,1.05,0.72,6,0.38,0.99,8,3.11,0.2,118,2,0.95,25,0,0.95,10,15,0.78,5,2,0.2,55,6,0.7,113,45,0.2,30,2,0.78,30,1,0.78,65,8,0.72,75,6,0.72,3,0.84,0.7,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,K2_Raygun_Burton_Instigator_Nitro_Prime_Yes_Basic_Rossignol_OneLF,,Extruded,,UV_Protected_Gloss,,,,Directional_Twin,BA_LD_Biaxial_Low_Density_fiberglass,2026,FSC_Certified_Wood_Core,High_density_birch_binding_area_insert_retention,ABS,BiteFree,Radial,S_M,,Beginner_Intermediate,Salomon,Mens,4x2_Inserts,Snowboard
uovZzGxoNC,Amsterdam_Netherlands_Low_Pressure_Studio Turbo,919.99,115,1.0,0.75,0.7,0.3,0.7,3.0,0.49,0.8,0.5,0.01,2882,1153,0.2,0.9,0.75,6,2.42,0.2,0.7,0.7,0.75,0.7,0.5,0.01,0.5,0.8,0.75,0.8,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,9,0.45,1.0,8,0.38,1.0,8,0.35,1.0,120,2,1.0,25,0,1.0,8,3,0.2,5,2,0.2,57,5,0.8,113,45,0.2,30,1,1.0,30,1,0.9,77,3,1.0,83,5,0.8,2,0.69,0.8,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Burton_Custom_X_1_Capita_Mega_Merc_2_YES_Standard_3_Turbo_4,,Ultra_Glide_S_7000_grade_sintered,,,,Titan_Factory_China,,Directional_Twin,Tri_Ax_fiberglass_three_way_weave,2025/2026,,Carbon_stringers_strategically_placed,Flex_Walls_Urethane_Poured_Sidewalls,,,,None_all_new,Advanced_Expert,Bataleon,Mens,2x4_Inserts,Snowboard
uyFsPjyvhd,Salomon_SAS Fastlane,1049.99,115,1.0,0.7,0.7,0.5,0.8,2.0,0.57,0.73,0.5,0.01,3150,763,0.55,0.5,0.01,6,2.42,0.2,0.5,0.01,0.5,0.01,0.6,0.6,0.4,0.8,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,9,0.45,0.99,7,1.04,0.6,8,3.11,0.2,114,5,0.6,26,1,0.6,2,7,0.99,1,5,0.74,55,7,0.55,113,45,0.2,30,2,0.55,30,12,0.2,72,3,0.99,80,32,0.2,3,1.26,0.2,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Jones_Flagship_no1_freeride_749_95,,50pct_recycled_sintered,,Olive_wood_veneer,Nils_Mindnich_and_Wolle_Nyvelt,,,Tapered_Directional,Basalt_flax_BFX_Ultra,2027,FSC_certified_wood_core_comprehensive,Two_natural_fibers_weight_power_dampening,66pct_recycled_ABS,20pct_recycled_edges,Quadratic_Sidecut,,,Advanced_to_Expert,Salomon,Unisex,2x4_Inserts,Snowboard
v345nLV3zz, Good_Company,699.99,134,0.93,0.95,0.67,0.6,0.5,3.0,0.49,0.8,0.5,0.6,3000,260,0.95,0.85,0.96,3,0.98,0.8,0.75,0.5,0.8,0.56,0.7,0.7,0.4,0.8,0.5,0.01,0.7,0.8,86,5,0.95,0.7,0.8,0.9,0.8,0.8,0.8,4,1.29,0.58,8,0.44,0.93,8,0.41,0.93,118,2,0.93,25,0,0.93,0,7,1.0,5,2,0.2,55,22,0.2,113,45,0.2,30,12,0.2,30,12,0.2,68,4,0.93,80,5,0.8,2,1.09,0.5,0.5,0.01,9,3.59,0.2,0.8,0.8,0.5,0.01,NS_Photosynthesis_Yes_Greats_Stone_Message_LT_Box_Knife_Yes_Basic_Ride_TwinPig,,Sintered_durable_porous,,Dog_themed_portrait_of_Posie,Nora_Beck_stiff_enough_soft_enough,China_with_some_Austria,,True_Twin_symmetrical,Triax_Fiberglass,2027,B_Corp_certified,Carbon_I_Beam_backbone_on_Triax,,,,Burton_Cartel_bindings_paired_well,,Advanced_Expert,Burton,Unisex,The_Channel_all_bindings_compatible,
vVNaChfgSD,Rome_Snowboard_Design_Syndicate Stale_Crewzer,1049.99,272,0.71,0.7,0.8,0.45,0.7,2.13,0.85,0.2,0.4,0.7,3080,260,0.98,0.5,0.01,6,2.42,0.2,0.7,0.8,0.7,0.97,0.7,0.7,0.4,0.8,0.85,0.8,0.5,0.01,89,5,0.98,0.5,0.01,0.5,0.01,0.5,0.01,6,0.45,1.0,8,0.38,0.99,8,0.35,0.99,120,2,1.0,26,0,1.0,0,7,1.0,0,2,1.0,53,2,1.0,113,45,0.2,30,12,0.2,30,12,0.2,77,8,0.71,83,7,0.71,3,1.26,0.2,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Burton_Custom_slightly_more_snappy_Crewzer_better_ice,,Versatile_durable_holds_wax_easy_repair,,,Stale_Sandbech,,,Directional_Twin,Triaxial_Fiberglass_three_angles_torsional_rigidity_snap,2027,,Twin_Single_Carbon_HotRods_nose_and_tail_snap_rebound,,,Radial_single_radius,Standard_2x4_all_major_brands,,Intermediate_to_Advanced,Rome_Snowboards_Rome_SDS,Mens,2x4_insert_pack,Snowboard
vsRCNCPdmn,Mervin_Manufacturing Mayhem_Sweetfish,1299.99,215,0.82,0.65,0.7,1.0,0.9,1.0,0.49,0.8,0.4,0.7,2600,809,0.5,0.85,0.99,8,0.98,0.8,0.65,0.8,0.7,0.8,0.65,0.5,0.3,0.8,0.5,0.01,0.2,0.8,84,34,0.2,0.7,0.8,0.7,0.8,0.5,0.8,7,1.17,0.65,7,0.38,1.0,7,0.35,1.0,119,47,0.2,26,0,1.0,3,7,1.0,1,6,0.5,54,5,0.8,93,3,1.0,31,1,1.0,30,12,0.2,60,9,0.6,62,8,0.6,3,0.84,0.7,0.5,0.01,9,3.59,0.2,0.7,0.8,0.5,0.01,Korua_Dart_Cafe_Racer_Weston_Japow_Moss_Jellyfish_Gentemstick_etc,,Sintered_Knife_Cut_Base_UHMW,,Eco_Sublimated_Poly_Topsheet,Lib_Tech_x_Lost_Matt_Biolos_x_Austen_Sweetin,Sequim_WA_USA_handbuilt,,Tapered_Directional,Tri_Ax_Bi_Ax_Fiberglass,2026,Zero_hazardous_waste_manufacturing,,Birch_Internal_plus_UHMW_Sintered_Sidewalls,Traditional_edges_No_Magne_Traction,Radial_clean_simple_flowing,Works_with_standard_or_mini_disc,Lib_Tech_x_Lost_Rocket,experiMENTAL,Lib_Tech,Mens,2x4_binding_mount,Snowboard
vv1siRNkIt,Burton_Snowboards_1977_Burlington_VT Family_Tree_Smooth_Operator,1199.99,148,0.91,0.8,0.7,1.0,0.96,3.0,0.49,0.8,0.85,0.8,2882,1153,0.2,0.85,0.97,8,0.98,0.8,0.5,0.8,0.5,0.01,0.7,0.7,0.6,0.8,0.5,0.01,0.2,0.8,84,34,0.2,0.7,0.8,0.7,0.8,0.7,0.8,6,1.37,0.52,9,0.38,0.95,9,0.35,0.95,118,2,0.95,25,0,0.96,12,7,0.99,10,2,0.96,54,2,0.95,113,45,0.2,29,1,0.95,30,12,0.2,80,3,0.95,80,32,0.2,4,0.84,0.7,0.5,0.01,10,0.45,0.95,0.7,0.8,0.5,0.01,Korua_Dart_Cafe_Racer_Weston_Japow_Moss_Gentemstick_etc,,Sintered_WFO_high_density_wax_infused,10.0,Audubon_bird_themed_graphics,Masanori_Takeuchi,China_and_Austria_Keil,,Directional,45_degree_Carbon_Highlights_tip_to_tail,2026,FSC_C124994_certified,Multizone_EGD_perpendicular_grain_4_zones_channel,,,Single_sidecut_radius_standard,Compatible_most_brands_EST_best,,Expert,Burton,Unisex,The_Channel_Burton_single_channel_full_length,Snowboard
wC2nrpypI9,Burton_Snowboards_founded_1977_privately_owned Family_Tree_High_Fidelity,1099.99,115,0.99,0.85,0.7,0.6,0.6,3.0,0.49,0.8,0.8,0.8,2450,724,0.6,0.8,0.7,6,2.42,0.2,0.4,0.8,0.5,0.01,0.8,0.8,0.5,0.8,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,8,0.45,0.99,8,0.38,0.99,8,3.11,0.2,112,2,0.99,25,0,0.99,2,7,0.99,7,2,0.94,56,2,0.99,113,45,0.2,29,1,0.99,30,12,0.2,80,3,0.99,80,32,0.2,3,1.26,0.2,0.5,0.01,7,0.45,0.99,0.5,0.01,0.5,0.01,Jones_Flagship_stiff_directional_freeride,,Sintered_WFO,7.0,Audubon_inspired_vulture_graphics,Ben_Ferguson_and_Kimmy_Fasani,Keil_Austria_and_China_and_VT,,Tapered_Directional_Freeride,45_degree_Carbon_Highlights_with_5layer_stackup,2027,FSC_certified_FSC_C124994,Dualzone_EGD_wood_grain_alignment,,,,Compatible_most_brands_best_with_EST,Burton_Leader_Board,Advanced_Expert,Burton_Snowboards,Unisex,The_Channel_mounting_system,Snowboard
wGPlFlxQfj,K2_Sports_LLC_Seattle_WA Geometric,455.99,115,1.0,0.55,0.8,0.9,0.9,2.0,0.25,1.0,0.8,0.8,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.7,0.7,0.5,0.01,0.5,0.01,0.5,0.01,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,6,1.06,0.72,8,0.38,0.99,8,3.11,0.2,118,2,0.99,25,0,0.99,0,7,0.99,0,2,0.99,22,2,0.99,113,45,0.2,29,1,0.99,30,12,0.2,70,6,0.8,80,32,0.2,3,1.26,0.2,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,YES_Basic_great_freestyle_beginner_forgiving,,Extruded_2000_low_maintenance,,Standard_topsheet_with_Hybritech_capped_tip_tail,,Weihai_northern_China,,True_Twin,Biaxial_fiberglass_0_and_90_degrees,2024,Dedicated_reducing_footprint_eco_friendly_materials,,Hybritech_sidewall_ptex_to_capped,,,Standard_2x4_all_non_Burton_EST,K2_WWW_World_Wide_Weapon,Beginner_to_Intermediate,K2,Mens,2x4_insert_pattern,Mens_freestyle_snowboard
wGgZ1RwSm9,K2_Sports_LLC Passport,949.99,115,1.0,0.85,0.8,0.5,0.8,2.13,0.85,0.2,0.75,0.8,3300,260,0.97,0.5,0.01,6,2.42,0.2,0.65,0.8,0.5,0.01,0.5,0.01,0.5,0.8,1.0,0.9,0.5,0.01,86,16,0.5,0.5,0.01,0.5,0.01,0.5,0.01,7,0.45,0.95,6,1.04,0.6,8,3.11,0.2,118,2,1.0,26,10,0.2,19,18,0.68,8,2,1.0,55,22,0.2,113,45,0.2,30,1,0.8,30,12,0.2,77,6,0.8,80,32,0.2,2,0.84,0.7,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,YES_PYL_Capita_Navigator_Ride_Algorhythm_Nidecker_Alpha_Jones_Stratos,,Sintered_4000_Stone_Finish,,,,China_Guangdong,,Directional,ICG10_Triax_Carbon_Glass,2027,Factories_run_on_renewable_energy,Hybritech_capped_edge_reduced_swing_weight,Hybritech_PTex_sidewall_to_capped_tip_tail,,Triple_radius_sidecut,,,Intermediate_Advanced_Expert,K2,Unisex,2x4,Snowboard
whSTDVh5df,Nitro_AG_Hunenberg_Switzerland Cheap_Thrills,559.99,115,1.0,0.65,0.7,1.0,0.99,2.0,0.25,0.99,0.5,0.01,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.5,0.01,0.9,0.85,0.7,0.7,0.5,0.8,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,5,0.45,0.96,9,0.47,0.92,9,0.44,0.92,119,47,0.2,25,0,0.92,0,9,0.92,5,2,0.2,55,22,0.2,108,4,0.92,29,1,0.92,30,1,0.9,70,4,0.92,80,8,0.6,3,1.09,0.5,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,CAPiTA_DOA_579_95_hybrid_camber_twin,,Premium_Extruded_FH_Base,,,Benny_Urban_Nils_Arvidsson_Dominik_Wagner,,,True_Twin,Bi_Lite_Laminates,2026,Solar_FSC_Water_Inks_Recycled_Materials_Edges,,Ureshred_Sidewalls_Polyurethane,Rail_Killer_Edge_Recycled_Steel,Radial,,Goodtimes,Intermediate_Advanced,Nitro,Mens,2x4_Inserts,Snowboard
wudDREXmgj,Nitro_AG Team_Pro_Marcus_Kleveland,1099.99,115,0.98,0.6,0.7,0.5,0.8,2.0,0.25,0.99,0.5,0.01,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.5,0.01,0.5,0.01,0.5,0.01,0.5,0.78,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,8,0.45,1.0,7,0.74,0.8,7,0.69,0.8,119,47,0.2,25,0,0.98,2,7,0.98,5,2,0.2,55,22,0.2,117,3,0.98,30,1,0.98,30,1,0.98,70,6,0.8,75,5,0.8,3,1.26,0.2,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Burton_Custom_Camber_directional_twin_679_95,,Sintered_Speed_Formula_II,,,Marcus_Kleveland,Unverified_dev_Germany_historical_Austria_Taiwan,,Directional_Twin,Bi_Lite_Laminates_with_Ballistic_Impact_Panels,2027,ClimatePartner_carbon_neutral,Carbon_Tape_single_strip_supercharged_response,ABS_Sidewall_flexible_impact_resistant,Recycled_Steel_Edge_50pct_recycled,Dual_Degressive_Sidecut,Requires_Burton_Channel_disc_for_EST_bindings,,Advanced,Nitro,Mens,2x4_Insert_pattern,Snowboard
wwVfbqBQj3,Salomon_SAS_Annecy_France_founded_1947 Dancehaul,939.99,115,1.0,0.75,0.9,0.45,0.7,2.0,0.63,0.67,0.75,0.7,2900,260,0.96,0.5,0.01,6,2.42,0.2,0.5,0.01,0.5,0.01,0.5,0.01,0.3,0.8,0.5,0.01,0.5,0.01,86,5,0.96,0.5,0.01,0.5,0.01,0.5,0.01,6,1.27,0.59,8,3.03,0.2,8,3.11,0.2,119,47,0.2,26,10,0.2,8,3,0.2,5,2,0.2,55,22,0.2,113,45,0.2,30,12,0.2,30,12,0.2,73,29,0.2,80,32,0.2,2,0.69,0.8,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Ride_Warpig_most_popular_volume_shift_comparison,,Sintered_Base,,,,China,,Tapered_Directional,BA_MD_Biaxial_Medium_Density_Fiberglass,2027,,Ghost_Basalt_Stringers_in_TriAx_fiberglass_tip_to_tail,ABS_Sidewall,,Radial_Sidecut,,,Intermediate,Salomon,Unisex,2x4_Inserts,Snowboard
xEwG2rGj6y, Spring_Break_Powder_Twin,1049.99,122,0.94,0.7,0.8,0.5,0.8,2.0,0.25,0.99,0.85,0.8,3140,279,0.94,0.7,0.93,6,2.42,0.2,0.7,0.8,0.5,0.01,0.65,0.6,0.6,0.8,0.5,0.01,0.5,0.01,84,16,0.5,0.5,0.01,0.5,0.01,0.5,0.01,5,0.45,1.0,7,0.4,0.94,7,0.37,0.94,114,2,0.94,27,0,1.0,0,8,0.94,5,2,0.2,56,2,1.0,113,45,0.2,32,1,0.94,32,1,0.94,68,3,1.0,76,5,0.8,5,0.84,0.7,0.5,0.01,9,3.59,0.2,0.7,0.8,0.5,0.01,Jones_Mind_Expander_Twin_more_centered_float_vs_better_groomers,,Powder_Drive_Base_hybrid_sintruded,,PLT_Technology_featherlight_smooth_high_gloss_no_solvents,Corey_Smith_founder_Spring_Break,Mothership_Feistritz_Austria,,True_Twin,Holysheet_Triax_above_Biax_below,2027,Certified_B_Corp_score_98_9,4x30mm_Carbon_V_Tech_Amplifiers,,,Blended_Radial,,,Intermediate_Advanced,CAPiTA,Mens,2x4_Inserts,Snowboard
xG9ORvRq8S, Almanac,919.99,253,0.75,0.85,0.8,1.0,0.87,2.13,0.85,0.2,0.8,0.8,2882,1153,0.2,0.5,0.01,7,0.98,0.8,0.5,0.8,0.5,0.01,0.5,0.01,0.7,0.8,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,5,0.45,0.95,7,0.82,0.75,8,0.35,0.96,117,4,0.75,26,10,0.2,0,7,1.0,12,2,0.98,56,5,0.75,113,45,0.2,31,2,0.75,32,2,0.75,82,7,0.75,84,6,0.75,4,0.69,0.8,0.5,0.01,9,3.59,0.2,0.7,0.8,0.5,0.01,,,Sintered_4000,,,,China_Guangdong_Province,,Directional,Biax_Glass,2027,Sustainably_sourced_harvested_wood,Carbon_Backbone_precambered_carbon_inlay,ABS_sidewalls_tapered_sandwich_tip_tail,,,Any_binding_standard_or_mini_disc_2x4,,Intermediate_Advanced,K2,Unisex,2x4,Snowboard
